customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
2931,304,MEDIUM,2,0,2025-01-01
2932,672,MEDIUM,3,15000,2025-01-01
2933,565,HIGH,4,0,2025-01-01
2934,797,LOW,3,0,2025-01-01
2935,381,MEDIUM,2,0,2025-01-01
2936,664,HIGH,0,0,2025-01-01
2937,535,HIGH,2,0,2025-01-01
2938,495,HIGH,0,0,2025-01-01
2939,776,LOW,4,0,2025-01-01
2940,798,LOW,3,0,2025-01-01
2941,474,MEDIUM,1,0,2025-01-01
2942,750,LOW,4,5000,2025-01-01
2943,311,MEDIUM,3,0,2025-01-01
2944,458,HIGH,4,0,2025-01-01
2945,450,LOW,4,0,2025-01-01
2946,508,MEDIUM,2,0,2025-01-01
2947,300,MEDIUM,4,0,2025-01-01
2948,807,MEDIUM,1,0,2025-01-01
2949,418,HIGH,4,5000,2025-01-01
2950,502,HIGH,2,0,2025-01-01
2951,396,HIGH,1,0,2025-01-01
2952,580,LOW,4,15000,2025-01-01
2953,467,LOW,1,5000,2025-01-01
2954,707,HIGH,4,0,2025-01-01
2955,692,MEDIUM,3,15000,2025-01-01
2956,632,LOW,4,5000,2025-01-01
2957,671,HIGH,3,5000,2025-01-01
2958,664,HIGH,2,0,2025-01-01
2959,369,LOW,3,0,2025-01-01
2960,839,HIGH,2,0,2025-01-01
2961,755,LOW,0,0,2025-01-01
2962,504,HIGH,3,5000,2025-01-01
2963,751,MEDIUM,2,0,2025-01-01
2964,830,MEDIUM,3,15000,2025-01-01
2965,469,LOW,4,15000,2025-01-01
2966,395,HIGH,3,0,2025-01-01
2967,471,LOW,2,0,2025-01-01
2968,760,HIGH,1,5000,2025-01-01
2969,667,LOW,0,0,2025-01-01
2970,521,HIGH,1,0,2025-01-01
2971,392,MEDIUM,2,0,2025-01-01
2972,405,LOW,1,0,2025-01-01
2973,622,HIGH,0,5000,2025-01-01
2974,764,MEDIUM,3,0,2025-01-01
2975,832,HIGH,3,0,2025-01-01
2976,799,HIGH,0,0,2025-01-01
2977,587,HIGH,4,0,2025-01-01
2978,313,LOW,1,0,2025-01-01
2979,404,HIGH,1,15000,2025-01-01
2980,797,LOW,0,0,2025-01-01
2981,366,MEDIUM,1,0,2025-01-01
2982,570,LOW,1,5000,2025-01-01
2983,494,LOW,4,0,2025-01-01
2984,629,MEDIUM,1,0,2025-01-01
2985,519,MEDIUM,1,0,2025-01-01
2986,610,MEDIUM,0,5000,2025-01-01
2987,563,HIGH,1,0,2025-01-01
2988,739,LOW,1,0,2025-01-01
2989,362,MEDIUM,1,0,2025-01-01
2990,401,LOW,3,0,2025-01-01
2991,477,LOW,2,0,2025-01-01
2992,463,LOW,0,0,2025-01-01
2993,693,LOW,0,0,2025-01-01
2994,643,HIGH,4,5000,2025-01-01
2995,337,LOW,3,0,2025-01-01
2996,748,LOW,4,0,2025-01-01
2997,681,LOW,1,0,2025-01-01
2998,723,MEDIUM,2,0,2025-01-01
2999,633,MEDIUM,3,0,2025-01-01
3000,348,LOW,1,5000,2025-01-01
3001,435,MEDIUM,4,0,2025-01-01
3002,383,HIGH,0,0,2025-01-01
3003,796,HIGH,0,0,2025-01-01
3004,817,LOW,2,15000,2025-01-01
3005,681,HIGH,0,0,2025-01-01
3006,619,HIGH,2,0,2025-01-01
3007,522,HIGH,0,0,2025-01-01
3008,541,LOW,0,0,2025-01-01
3009,687,HIGH,0,0,2025-01-01
3010,608,MEDIUM,1,0,2025-01-01
3011,644,HIGH,0,15000,2025-01-01
3012,310,LOW,3,0,2025-01-01
3013,306,LOW,4,5000,2025-01-01
3014,411,LOW,2,15000,2025-01-01
3015,737,LOW,0,0,2025-01-01
3016,311,HIGH,2,0,2025-01-01
3017,510,HIGH,2,0,2025-01-01
3018,571,HIGH,3,0,2025-01-01
3019,657,HIGH,3,0,2025-01-01
3020,715,MEDIUM,2,15000,2025-01-01
3021,361,HIGH,2,0,2025-01-01
3022,800,LOW,4,0,2025-01-01
3023,765,LOW,3,0,2025-01-01
3024,613,LOW,4,0,2025-01-01
3025,711,HIGH,4,0,2025-01-01
3026,723,MEDIUM,4,15000,2025-01-01
3027,382,HIGH,4,0,2025-01-01
3028,412,HIGH,3,15000,2025-01-01
3029,330,HIGH,4,0,2025-01-01
3030,401,HIGH,3,0,2025-01-01
3031,474,MEDIUM,1,15000,2025-01-01
3032,643,LOW,0,5000,2025-01-01
3033,567,MEDIUM,2,0,2025-01-01
3034,471,LOW,2,0,2025-01-01
3035,606,HIGH,2,0,2025-01-01
3036,463,MEDIUM,4,5000,2025-01-01
3037,780,LOW,3,0,2025-01-01
3038,671,LOW,4,0,2025-01-01
3039,587,MEDIUM,3,0,2025-01-01
3040,498,MEDIUM,4,0,2025-01-01
3041,808,HIGH,3,0,2025-01-01
3042,318,MEDIUM,1,5000,2025-01-01
3043,347,HIGH,3,0,2025-01-01
3044,420,MEDIUM,4,0,2025-01-01
3045,783,LOW,3,0,2025-01-01
3046,714,LOW,2,0,2025-01-01
3047,408,MEDIUM,0,15000,2025-01-01
3048,835,MEDIUM,1,0,2025-01-01
3049,346,HIGH,2,15000,2025-01-01
3050,686,LOW,2,5000,2025-01-01
3051,616,HIGH,4,5000,2025-01-01
3052,819,MEDIUM,3,0,2025-01-01
3053,373,MEDIUM,1,15000,2025-01-01
3054,643,LOW,4,0,2025-01-01
3055,488,LOW,2,0,2025-01-01
3056,425,HIGH,3,0,2025-01-01
3057,484,HIGH,1,0,2025-01-01
3058,517,HIGH,0,0,2025-01-01
3059,796,MEDIUM,1,5000,2025-01-01
3060,587,MEDIUM,0,0,2025-01-01
3061,638,MEDIUM,4,0,2025-01-01
3062,655,LOW,0,0,2025-01-01
3063,626,MEDIUM,0,0,2025-01-01
3064,841,HIGH,3,0,2025-01-01
3065,827,LOW,0,0,2025-01-01
3066,322,LOW,1,15000,2025-01-01
3067,712,MEDIUM,4,0,2025-01-01
3068,648,LOW,0,5000,2025-01-01
3069,458,MEDIUM,3,15000,2025-01-01
3070,319,LOW,3,0,2025-01-01
3071,595,MEDIUM,4,0,2025-01-01
3072,394,MEDIUM,1,0,2025-01-01
3073,438,MEDIUM,4,0,2025-01-01
3074,396,MEDIUM,4,0,2025-01-01
3075,401,MEDIUM,0,15000,2025-01-01
3076,587,HIGH,2,0,2025-01-01
3077,665,LOW,2,0,2025-01-01
3078,407,HIGH,2,0,2025-01-01
3079,390,LOW,1,0,2025-01-01
3080,688,MEDIUM,2,0,2025-01-01
3081,351,MEDIUM,4,0,2025-01-01
3082,422,LOW,1,0,2025-01-01
3083,461,MEDIUM,2,0,2025-01-01
3084,610,HIGH,4,0,2025-01-01
3085,462,MEDIUM,0,0,2025-01-01
3086,671,HIGH,2,0,2025-01-01
3087,678,LOW,1,15000,2025-01-01
3088,666,HIGH,1,5000,2025-01-01
3089,682,LOW,0,0,2025-01-01
3090,741,MEDIUM,4,0,2025-01-01
3091,346,MEDIUM,4,15000,2025-01-01
3092,772,MEDIUM,3,0,2025-01-01
3093,723,MEDIUM,1,0,2025-01-01
3094,325,HIGH,3,0,2025-01-01
3095,697,MEDIUM,1,0,2025-01-01
3096,524,MEDIUM,3,15000,2025-01-01
3097,571,HIGH,2,0,2025-01-01
3098,377,HIGH,0,0,2025-01-01
3099,557,LOW,2,0,2025-01-01
3100,688,HIGH,4,5000,2025-01-01
3101,415,MEDIUM,0,15000,2025-01-01
3102,467,MEDIUM,4,0,2025-01-01
3103,362,LOW,2,0,2025-01-01
3104,496,HIGH,0,0,2025-01-01
3105,546,MEDIUM,2,5000,2025-01-01
3106,817,HIGH,0,0,2025-01-01
3107,597,MEDIUM,4,0,2025-01-01
3108,726,MEDIUM,1,0,2025-01-01
3109,401,HIGH,1,0,2025-01-01
3110,413,HIGH,3,0,2025-01-01
3111,808,HIGH,3,0,2025-01-01
3112,513,MEDIUM,3,0,2025-01-01
3113,835,MEDIUM,2,0,2025-01-01
3114,574,MEDIUM,3,0,2025-01-01
3115,800,MEDIUM,3,15000,2025-01-01
3116,510,LOW,1,0,2025-01-01
3117,590,MEDIUM,3,5000,2025-01-01
3118,601,LOW,0,0,2025-01-01
3119,456,HIGH,0,15000,2025-01-01
3120,789,MEDIUM,2,5000,2025-01-01
3121,529,LOW,0,15000,2025-01-01
3122,837,MEDIUM,4,0,2025-01-01
3123,764,HIGH,3,0,2025-01-01
3124,654,HIGH,0,0,2025-01-01
3125,630,LOW,1,15000,2025-01-01
3126,808,LOW,4,15000,2025-01-01
3127,562,HIGH,0,0,2025-01-01
3128,351,HIGH,2,0,2025-01-01
3129,359,LOW,1,0,2025-01-01
3130,762,LOW,1,0,2025-01-01
3131,488,MEDIUM,1,0,2025-01-01
3132,399,MEDIUM,1,0,2025-01-01
3133,301,LOW,3,0,2025-01-01
3134,666,LOW,2,15000,2025-01-01
3135,529,HIGH,1,0,2025-01-01
3136,558,HIGH,4,0,2025-01-01
3137,567,LOW,2,0,2025-01-01
3138,750,HIGH,1,0,2025-01-01
3139,601,LOW,4,0,2025-01-01
3140,824,LOW,4,0,2025-01-01
3141,833,MEDIUM,3,0,2025-01-01
3142,379,LOW,0,0,2025-01-01
3143,392,HIGH,0,0,2025-01-01
3144,740,MEDIUM,3,5000,2025-01-01
3145,683,HIGH,1,0,2025-01-01
3146,741,MEDIUM,3,0,2025-01-01
3147,694,LOW,2,5000,2025-01-01
3148,835,HIGH,3,0,2025-01-01
3149,575,LOW,3,0,2025-01-01
3150,310,LOW,0,5000,2025-01-01
3151,535,MEDIUM,1,5000,2025-01-01
3152,781,HIGH,2,15000,2025-01-01
3153,727,MEDIUM,2,0,2025-01-01
3154,805,LOW,4,15000,2025-01-01
3155,841,LOW,4,15000,2025-01-01
3156,799,MEDIUM,4,15000,2025-01-01
3157,792,LOW,1,0,2025-01-01
3158,659,MEDIUM,4,0,2025-01-01
3159,389,MEDIUM,3,0,2025-01-01
3160,811,LOW,4,0,2025-01-01
3161,344,MEDIUM,2,0,2025-01-01
3162,694,HIGH,3,5000,2025-01-01
3163,796,HIGH,3,0,2025-01-01
3164,635,LOW,2,0,2025-01-01
3165,717,HIGH,2,0,2025-01-01
3166,646,MEDIUM,1,0,2025-01-01
3167,766,HIGH,1,0,2025-01-01
3168,413,LOW,4,0,2025-01-01
3169,712,MEDIUM,3,0,2025-01-01
3170,394,HIGH,0,0,2025-01-01
3171,325,MEDIUM,1,5000,2025-01-01
3172,772,LOW,1,0,2025-01-01
3173,596,LOW,4,15000,2025-01-01
3174,831,LOW,1,0,2025-01-01
3175,504,LOW,3,0,2025-01-01
3176,319,LOW,3,0,2025-01-01
3177,847,MEDIUM,1,0,2025-01-01
3178,690,LOW,0,0,2025-01-01
3179,511,LOW,2,0,2025-01-01
3180,746,LOW,2,0,2025-01-01
3181,849,HIGH,3,0,2025-01-01
3182,716,LOW,2,5000,2025-01-01
3183,794,HIGH,3,0,2025-01-01
3184,514,HIGH,2,0,2025-01-01
3185,537,HIGH,2,0,2025-01-01
3186,690,MEDIUM,2,15000,2025-01-01
3187,498,HIGH,2,0,2025-01-01
3188,783,MEDIUM,2,0,2025-01-01
3189,490,HIGH,0,5000,2025-01-01
3190,618,LOW,4,0,2025-01-01
3191,738,LOW,4,0,2025-01-01
3192,415,MEDIUM,0,0,2025-01-01
3193,698,MEDIUM,2,0,2025-01-01
3194,420,HIGH,0,0,2025-01-01
3195,724,HIGH,2,0,2025-01-01
3196,797,HIGH,3,0,2025-01-01
3197,709,HIGH,2,15000,2025-01-01
3198,387,MEDIUM,2,0,2025-01-01
3199,675,LOW,3,0,2025-01-01
3200,697,LOW,0,15000,2025-01-01
3201,423,LOW,2,5000,2025-01-01
3202,493,MEDIUM,0,0,2025-01-01
3203,614,HIGH,0,0,2025-01-01
3204,576,MEDIUM,0,0,2025-01-01
3205,516,HIGH,0,0,2025-01-01
3206,530,HIGH,0,5000,2025-01-01
3207,833,HIGH,1,0,2025-01-01
3208,704,HIGH,3,0,2025-01-01
3209,574,HIGH,0,5000,2025-01-01
3210,449,HIGH,3,0,2025-01-01
3211,535,LOW,1,15000,2025-01-01
3212,727,MEDIUM,2,0,2025-01-01
3213,471,HIGH,2,0,2025-01-01
3214,354,LOW,0,15000,2025-01-01
3215,474,LOW,2,0,2025-01-01
3216,379,MEDIUM,3,5000,2025-01-01
3217,747,HIGH,3,0,2025-01-01
3218,490,MEDIUM,3,0,2025-01-01
3219,426,MEDIUM,1,0,2025-01-01
3220,708,LOW,1,0,2025-01-01
3221,381,LOW,2,0,2025-01-01
3222,407,HIGH,2,0,2025-01-01
3223,844,LOW,0,0,2025-01-01
3224,614,LOW,2,0,2025-01-01
3225,489,MEDIUM,2,0,2025-01-01
3226,509,HIGH,4,5000,2025-01-01
3227,833,HIGH,1,5000,2025-01-01
3228,697,HIGH,3,15000,2025-01-01
3229,697,MEDIUM,0,0,2025-01-01
3230,673,MEDIUM,3,0,2025-01-01
3231,488,MEDIUM,3,0,2025-01-01
3232,845,HIGH,3,0,2025-01-01
3233,704,HIGH,0,15000,2025-01-01
3234,707,MEDIUM,3,0,2025-01-01
3235,660,MEDIUM,1,0,2025-01-01
3236,767,LOW,4,5000,2025-01-01
3237,526,MEDIUM,1,5000,2025-01-01
3238,579,HIGH,1,0,2025-01-01
3239,400,MEDIUM,1,0,2025-01-01
3240,351,LOW,0,0,2025-01-01
3241,808,HIGH,1,0,2025-01-01
3242,637,MEDIUM,3,15000,2025-01-01
3243,492,HIGH,1,0,2025-01-01
3244,460,HIGH,2,0,2025-01-01
3245,829,HIGH,4,5000,2025-01-01
3246,453,LOW,3,15000,2025-01-01
3247,565,LOW,0,0,2025-01-01
3248,408,HIGH,2,0,2025-01-01
3249,639,LOW,3,0,2025-01-01
3250,580,LOW,2,0,2025-01-01
3251,558,HIGH,4,5000,2025-01-01
3252,425,LOW,3,15000,2025-01-01
3253,725,HIGH,2,0,2025-01-01
3254,763,MEDIUM,3,15000,2025-01-01
3255,511,MEDIUM,2,0,2025-01-01
3256,579,LOW,0,5000,2025-01-01
3257,784,HIGH,4,0,2025-01-01
3258,723,LOW,3,0,2025-01-01
3259,764,MEDIUM,1,0,2025-01-01
3260,356,HIGH,3,15000,2025-01-01
3261,783,LOW,1,5000,2025-01-01
3262,689,HIGH,4,0,2025-01-01
3263,565,HIGH,4,0,2025-01-01
3264,433,HIGH,1,0,2025-01-01
3265,370,MEDIUM,3,0,2025-01-01
3266,355,HIGH,2,15000,2025-01-01
3267,755,LOW,1,0,2025-01-01
3268,662,HIGH,4,0,2025-01-01
3269,595,LOW,2,5000,2025-01-01
3270,770,MEDIUM,3,5000,2025-01-01
3271,710,HIGH,1,15000,2025-01-01
3272,333,HIGH,3,0,2025-01-01
3273,664,HIGH,1,0,2025-01-01
3274,391,LOW,1,0,2025-01-01
3275,814,MEDIUM,1,15000,2025-01-01
3276,312,MEDIUM,1,0,2025-01-01
3277,513,LOW,2,5000,2025-01-01
3278,534,HIGH,0,0,2025-01-01
3279,587,MEDIUM,1,15000,2025-01-01
3280,778,HIGH,0,0,2025-01-01
3281,709,HIGH,2,0,2025-01-01
3282,311,HIGH,1,5000,2025-01-01
3283,475,MEDIUM,4,15000,2025-01-01
3284,504,LOW,2,15000,2025-01-01
3285,737,MEDIUM,1,5000,2025-01-01
3286,307,HIGH,0,0,2025-01-01
3287,762,HIGH,0,0,2025-01-01
3288,552,HIGH,2,0,2025-01-01
3289,815,LOW,4,0,2025-01-01
3290,796,HIGH,3,0,2025-01-01
3291,777,MEDIUM,0,0,2025-01-01
3292,541,HIGH,3,15000,2025-01-01
3293,714,HIGH,3,0,2025-01-01
3294,400,LOW,2,5000,2025-01-01
3295,633,HIGH,4,0,2025-01-01
3296,722,LOW,0,0,2025-01-01
3297,747,HIGH,3,0,2025-01-01
3298,677,HIGH,3,5000,2025-01-01
3299,845,LOW,2,15000,2025-01-01
3300,386,MEDIUM,0,0,2025-01-01
3301,438,MEDIUM,1,0,2025-01-01
3302,720,MEDIUM,1,0,2025-01-01
3303,523,MEDIUM,4,15000,2025-01-01
3304,565,HIGH,4,0,2025-01-01
3305,750,LOW,0,5000,2025-01-01
3306,700,HIGH,3,0,2025-01-01
3307,525,MEDIUM,0,5000,2025-01-01
3308,787,LOW,3,0,2025-01-01
3309,567,HIGH,4,0,2025-01-01
3310,741,LOW,2,0,2025-01-01
3311,329,LOW,0,0,2025-01-01
3312,642,LOW,1,0,2025-01-01
3313,829,LOW,3,0,2025-01-01
3314,610,LOW,4,0,2025-01-01
3315,436,HIGH,3,15000,2025-01-01
3316,432,LOW,1,0,2025-01-01
3317,811,LOW,0,15000,2025-01-01
3318,516,MEDIUM,3,0,2025-01-01
3319,815,HIGH,1,0,2025-01-01
3320,631,LOW,1,0,2025-01-01
3321,433,MEDIUM,0,0,2025-01-01
3322,817,LOW,1,0,2025-01-01
3323,379,MEDIUM,4,0,2025-01-01
3324,849,MEDIUM,2,15000,2025-01-01
3325,695,LOW,4,0,2025-01-01
3326,823,LOW,3,0,2025-01-01
3327,330,MEDIUM,2,15000,2025-01-01
3328,341,MEDIUM,3,0,2025-01-01
3329,599,HIGH,0,0,2025-01-01
3330,815,MEDIUM,3,15000,2025-01-01
3331,730,MEDIUM,3,0,2025-01-01
3332,735,MEDIUM,3,15000,2025-01-01
3333,331,HIGH,1,5000,2025-01-01
3334,531,LOW,3,0,2025-01-01
3335,310,LOW,2,0,2025-01-01
3336,301,LOW,3,0,2025-01-01
3337,555,LOW,2,0,2025-01-01
3338,796,HIGH,2,0,2025-01-01
3339,717,LOW,3,0,2025-01-01
3340,337,HIGH,1,0,2025-01-01
3341,458,LOW,1,0,2025-01-01
3342,542,MEDIUM,2,0,2025-01-01
3343,755,HIGH,1,15000,2025-01-01
3344,513,LOW,3,0,2025-01-01
3345,492,HIGH,4,0,2025-01-01
3346,711,HIGH,4,0,2025-01-01
3347,526,MEDIUM,0,0,2025-01-01
3348,616,HIGH,4,0,2025-01-01
3349,787,LOW,0,5000,2025-01-01
3350,674,LOW,0,15000,2025-01-01
3351,740,HIGH,4,0,2025-01-01
3352,573,MEDIUM,2,0,2025-01-01
3353,558,HIGH,4,0,2025-01-01
3354,736,HIGH,4,0,2025-01-01
3355,462,MEDIUM,3,0,2025-01-01
3356,598,MEDIUM,0,0,2025-01-01
3357,817,LOW,4,15000,2025-01-01
3358,575,HIGH,4,5000,2025-01-01
3359,761,LOW,0,0,2025-01-01
3360,558,HIGH,3,0,2025-01-01
3361,754,LOW,4,0,2025-01-01
3362,494,HIGH,0,5000,2025-01-01
3363,619,MEDIUM,1,15000,2025-01-01
3364,558,HIGH,3,0,2025-01-01
3365,530,LOW,0,0,2025-01-01
3366,566,HIGH,3,0,2025-01-01
3367,618,MEDIUM,1,0,2025-01-01
3368,817,MEDIUM,1,0,2025-01-01
3369,350,HIGH,3,0,2025-01-01
3370,660,MEDIUM,3,0,2025-01-01
3371,344,LOW,2,15000,2025-01-01
3372,810,MEDIUM,1,15000,2025-01-01
3373,563,MEDIUM,3,0,2025-01-01
3374,616,HIGH,0,0,2025-01-01
3375,474,LOW,3,0,2025-01-01
3376,336,HIGH,4,0,2025-01-01
3377,409,HIGH,3,0,2025-01-01
3378,659,MEDIUM,3,0,2025-01-01
3379,798,LOW,4,0,2025-01-01
3380,634,HIGH,3,5000,2025-01-01
3381,636,LOW,3,0,2025-01-01
3382,683,HIGH,2,15000,2025-01-01
3383,570,LOW,2,0,2025-01-01
3384,790,MEDIUM,4,0,2025-01-01
3385,497,MEDIUM,4,5000,2025-01-01
3386,432,LOW,4,0,2025-01-01
3387,421,MEDIUM,2,0,2025-01-01
3388,625,LOW,1,0,2025-01-01
3389,680,LOW,4,0,2025-01-01
3390,802,MEDIUM,0,0,2025-01-01
3391,369,MEDIUM,3,5000,2025-01-01
3392,672,LOW,1,0,2025-01-01
3393,786,MEDIUM,3,0,2025-01-01
3394,608,MEDIUM,3,0,2025-01-01
3395,362,LOW,4,0,2025-01-01
3396,349,HIGH,1,0,2025-01-01
3397,302,HIGH,0,0,2025-01-01
3398,835,LOW,3,0,2025-01-01
3399,377,HIGH,1,0,2025-01-01
3400,340,LOW,1,0,2025-01-01
3401,325,LOW,0,15000,2025-01-01
3402,453,LOW,1,15000,2025-01-01
3403,576,LOW,3,5000,2025-01-01
3404,538,MEDIUM,0,0,2025-01-01
3405,341,LOW,0,0,2025-01-01
3406,484,HIGH,2,0,2025-01-01
3407,341,LOW,1,0,2025-01-01
3408,473,MEDIUM,4,5000,2025-01-01
3409,403,HIGH,0,0,2025-01-01
3410,353,MEDIUM,1,0,2025-01-01
3411,556,MEDIUM,0,15000,2025-01-01
3412,653,LOW,0,0,2025-01-01
3413,338,HIGH,4,0,2025-01-01
3414,525,HIGH,0,15000,2025-01-01
3415,802,MEDIUM,0,0,2025-01-01
3416,627,MEDIUM,0,0,2025-01-01
3417,615,LOW,3,0,2025-01-01
3418,548,MEDIUM,2,0,2025-01-01
3419,447,MEDIUM,3,0,2025-01-01
3420,825,MEDIUM,1,0,2025-01-01
3421,675,LOW,0,0,2025-01-01
3422,423,HIGH,0,0,2025-01-01
3423,446,MEDIUM,4,0,2025-01-01
3424,319,LOW,2,0,2025-01-01
3425,586,LOW,2,0,2025-01-01
3426,829,MEDIUM,4,0,2025-01-01
3427,681,MEDIUM,4,0,2025-01-01
3428,694,HIGH,3,0,2025-01-01
3429,545,LOW,2,0,2025-01-01
3430,568,MEDIUM,4,15000,2025-01-01
3431,783,LOW,4,0,2025-01-01
3432,833,MEDIUM,2,0,2025-01-01
3433,578,MEDIUM,0,5000,2025-01-01
3434,794,HIGH,0,0,2025-01-01
3435,631,LOW,0,0,2025-01-01
3436,420,MEDIUM,1,5000,2025-01-01
3437,721,LOW,1,15000,2025-01-01
3438,406,LOW,1,0,2025-01-01
3439,424,MEDIUM,2,0,2025-01-01
3440,612,HIGH,1,0,2025-01-01
3441,392,HIGH,0,0,2025-01-01
3442,657,MEDIUM,0,5000,2025-01-01
3443,662,MEDIUM,2,0,2025-01-01
3444,371,LOW,0,5000,2025-01-01
3445,361,HIGH,1,0,2025-01-01
3446,316,HIGH,4,0,2025-01-01
3447,683,HIGH,1,0,2025-01-01
3448,635,LOW,4,15000,2025-01-01
3449,371,HIGH,1,0,2025-01-01
3450,590,MEDIUM,1,15000,2025-01-01
3451,582,LOW,3,5000,2025-01-01
3452,684,LOW,3,0,2025-01-01
3453,407,LOW,2,0,2025-01-01
3454,659,LOW,4,0,2025-01-01
3455,330,HIGH,3,15000,2025-01-01
3456,751,HIGH,1,0,2025-01-01
3457,697,LOW,3,0,2025-01-01
3458,580,MEDIUM,4,0,2025-01-01
3459,721,HIGH,4,0,2025-01-01
3460,335,LOW,0,0,2025-01-01
3461,395,MEDIUM,0,5000,2025-01-01
3462,502,HIGH,1,0,2025-01-01
3463,644,MEDIUM,4,0,2025-01-01
3464,684,HIGH,0,0,2025-01-01
3465,661,HIGH,3,5000,2025-01-01
3466,799,HIGH,4,0,2025-01-01
3467,572,MEDIUM,4,5000,2025-01-01
3468,645,MEDIUM,3,0,2025-01-01
3469,699,MEDIUM,3,0,2025-01-01
3470,591,HIGH,4,0,2025-01-01
3471,412,HIGH,3,0,2025-01-01
3472,413,MEDIUM,2,5000,2025-01-01
3473,745,MEDIUM,0,0,2025-01-01
3474,422,MEDIUM,4,15000,2025-01-01
3475,765,MEDIUM,1,5000,2025-01-01
3476,665,HIGH,4,5000,2025-01-01
3477,531,HIGH,0,0,2025-01-01
3478,554,MEDIUM,1,15000,2025-01-01
3479,398,HIGH,0,0,2025-01-01
3480,531,LOW,1,5000,2025-01-01
3481,523,HIGH,4,0,2025-01-01
3482,304,HIGH,0,5000,2025-01-01
3483,421,LOW,2,0,2025-01-01
3484,501,HIGH,3,0,2025-01-01
3485,336,HIGH,4,0,2025-01-01
3486,821,MEDIUM,3,0,2025-01-01
3487,813,MEDIUM,0,0,2025-01-01
3488,370,HIGH,4,15000,2025-01-01
3489,761,HIGH,1,0,2025-01-01
3490,651,LOW,1,0,2025-01-01
3491,354,HIGH,2,0,2025-01-01
3492,667,MEDIUM,3,0,2025-01-01
3493,794,LOW,1,0,2025-01-01
3494,549,MEDIUM,2,0,2025-01-01
3495,488,LOW,2,0,2025-01-01
3496,434,MEDIUM,1,15000,2025-01-01
3497,771,HIGH,3,0,2025-01-01
3498,714,MEDIUM,1,0,2025-01-01
3499,361,MEDIUM,0,5000,2025-01-01
3500,696,MEDIUM,4,0,2025-01-01
3501,653,MEDIUM,0,5000,2025-01-01
3502,301,HIGH,3,15000,2025-01-01
3503,508,LOW,2,0,2025-01-01
3504,788,HIGH,4,0,2025-01-01
3505,304,LOW,2,0,2025-01-01
3506,823,LOW,3,5000,2025-01-01
3507,561,MEDIUM,4,15000,2025-01-01
3508,733,LOW,2,15000,2025-01-01
3509,650,LOW,3,15000,2025-01-01
3510,377,LOW,4,0,2025-01-01
3511,356,MEDIUM,3,0,2025-01-01
3512,712,LOW,4,0,2025-01-01
3513,741,MEDIUM,2,0,2025-01-01
3514,521,HIGH,2,15000,2025-01-01
3515,489,LOW,1,15000,2025-01-01
3516,431,HIGH,2,0,2025-01-01
3517,579,HIGH,0,15000,2025-01-01
3518,661,LOW,1,0,2025-01-01
3519,657,LOW,0,0,2025-01-01
3520,677,LOW,0,0,2025-01-01
3521,763,HIGH,3,0,2025-01-01
3522,598,HIGH,0,15000,2025-01-01
3523,332,LOW,4,0,2025-01-01
3524,725,LOW,3,5000,2025-01-01
3525,346,LOW,1,0,2025-01-01
3526,799,LOW,3,0,2025-01-01
3527,678,HIGH,4,0,2025-01-01
3528,335,LOW,4,15000,2025-01-01
3529,755,HIGH,0,0,2025-01-01
3530,479,HIGH,1,15000,2025-01-01
3531,384,HIGH,2,0,2025-01-01
3532,827,MEDIUM,4,0,2025-01-01
3533,825,HIGH,4,5000,2025-01-01
3534,663,MEDIUM,2,0,2025-01-01
3535,812,LOW,1,5000,2025-01-01
3536,580,LOW,1,0,2025-01-01
3537,794,LOW,3,0,2025-01-01
3538,635,LOW,4,0,2025-01-01
3539,573,MEDIUM,3,0,2025-01-01
3540,679,LOW,2,5000,2025-01-01
3541,828,LOW,2,0,2025-01-01
3542,803,HIGH,1,0,2025-01-01
3543,423,HIGH,1,0,2025-01-01
3544,733,MEDIUM,1,0,2025-01-01
3545,778,LOW,3,0,2025-01-01
3546,653,HIGH,0,0,2025-01-01
3547,578,MEDIUM,3,0,2025-01-01
3548,490,HIGH,0,5000,2025-01-01
3549,300,MEDIUM,0,0,2025-01-01
3550,344,HIGH,4,5000,2025-01-01
3551,792,HIGH,2,15000,2025-01-01
3552,363,LOW,2,0,2025-01-01
3553,386,LOW,0,0,2025-01-01
3554,380,MEDIUM,0,0,2025-01-01
3555,815,HIGH,2,15000,2025-01-01
3556,610,LOW,4,0,2025-01-01
3557,508,MEDIUM,3,15000,2025-01-01
3558,733,MEDIUM,3,0,2025-01-01
3559,743,MEDIUM,0,0,2025-01-01
3560,570,LOW,0,0,2025-01-01
3561,675,MEDIUM,3,0,2025-01-01
3562,445,LOW,1,0,2025-01-01
3563,318,MEDIUM,2,0,2025-01-01
3564,660,LOW,0,0,2025-01-01
3565,820,HIGH,3,0,2025-01-01
3566,349,HIGH,2,5000,2025-01-01
3567,471,HIGH,1,0,2025-01-01
3568,524,HIGH,1,15000,2025-01-01
3569,404,LOW,0,0,2025-01-01
3570,511,MEDIUM,4,15000,2025-01-01
3571,823,LOW,2,5000,2025-01-01
3572,644,MEDIUM,0,15000,2025-01-01
3573,424,LOW,3,0,2025-01-01
3574,531,HIGH,2,0,2025-01-01
3575,832,LOW,1,0,2025-01-01
3576,455,HIGH,3,0,2025-01-01
